Date,G10001,P10100,P10101,P11100,P10200,P10201,P10004,T10000,G10101,G103001,T101100,T10101,T10005,F101000,F102000,G115001,G115011,M12070,M12071,M12072
11/08/16 21:28:26, 1210, 1210, 1210, 1210, 1210, 1210, 1210, 1210, 1210, 1210, 121.00, 121.00, 121.00, 121.00, 121.00, 121.00, 121.00, 121.00, 121.00, 121.00
11/08/16 21:28:28, 1215, 1215, 1215, 1215, 1215, 1215, 1215, 1215, 1215, 1215, 121.50, 121.50, 121.50, 121.50, 121.50, 121.50, 121.50, 121.50, 121.50, 121.50
11/08/16 21:28:30, 1220, 1220, 1220, 1220, 1220, 1220, 1220, 1220, 1220, 1220, 122.00, 122.00, 122.00, 122.00, 122.00, 122.00, 122.00, 122.00, 122.00, 122.00
11/08/16 21:28:32, 1225, 1225, 1225, 1225, 1225, 1225, 1225, 1225, 1225, 1225, 122.50, 122.50, 122.50, 122.50, 122.50, 122.50, 122.50, 122.50, 122.50, 122.50
11/08/16 21:28:34, 1230, 1230, 1230, 1230, 1230, 1230, 1230, 1230, 1230, 1230, 123.00, 123.00, 123.00, 123.00, 123.00, 123.00, 123.00, 123.00, 123.00, 123.00
11/08/16 21:28:36, 1235, 1235, 1235, 1235, 1235, 1235, 1235, 1235, 1235, 1235, 123.50, 123.50, 123.50, 123.50, 123.50, 123.50, 123.50, 123.50, 123.50, 123.50
11/08/16 21:28:38, 1240, 1240, 1240, 1240, 1240, 1240, 1240, 1240, 1240, 1240, 124.00, 124.00, 124.00, 124.00, 124.00, 124.00, 124.00, 124.00, 124.00, 124.00
11/08/16 21:28:40, 1245, 1245, 1245, 1245, 1245, 1245, 1245, 1245, 1245, 1245, 124.50, 124.50, 124.50, 124.50, 124.50, 124.50, 124.50, 124.50, 124.50, 124.50
11/08/16 21:28:42, 1250, 1250, 1250, 1250, 1250, 1250, 1250, 1250, 1250, 1250, 125.00, 125.00, 125.00, 125.00, 125.00, 125.00, 125.00, 125.00, 125.00, 125.00
11/08/16 21:28:44, 1255, 1255, 1255, 1255, 1255, 1255, 1255, 1255, 1255, 1255, 125.50, 125.50, 125.50, 125.50, 125.50, 125.50, 125.50, 125.50, 125.50, 125.50
11/08/16 21:28:46, 1260, 1260, 1260, 1260, 1260, 1260, 1260, 1260, 1260, 1260, 126.00, 126.00, 126.00, 126.00, 126.00, 126.00, 126.00, 126.00, 126.00, 126.00
11/08/16 21:28:48, 1265, 1265, 1265, 1265, 1265, 1265, 1265, 1265, 1265, 1265, 126.50, 126.50, 126.50, 126.50, 126.50, 126.50, 126.50, 126.50, 126.50, 126.50
11/08/16 21:28:50, 1270, 1270, 1270, 1270, 1270, 1270, 1270, 1270, 1270, 1270, 127.00, 127.00, 127.00, 127.00, 127.00, 127.00, 127.00, 127.00, 127.00, 127.00
11/08/16 21:28:52, 1275, 1275, 1275, 1275, 1275, 1275, 1275, 1275, 1275, 1275, 127.50, 127.50, 127.50, 127.50, 127.50, 127.50, 127.50, 127.50, 127.50, 127.50
11/08/16 21:28:54, 1280, 1280, 1280, 1280, 1280, 1280, 1280, 1280, 1280, 1280, 128.00, 128.00, 128.00, 128.00, 128.00, 128.00, 128.00, 128.00, 128.00, 128.00
11/08/16 21:28:56, 1285, 1285, 1285, 1285, 1285, 1285, 1285, 1285, 1285, 1285, 128.50, 128.50, 128.50, 128.50, 128.50, 128.50, 128.50, 128.50, 128.50, 128.50
11/08/16 21:28:58, 1290, 1290, 1290, 1290, 1290, 1290, 1290, 1290, 1290, 1290, 129.00, 129.00, 129.00, 129.00, 129.00, 129.00, 129.00, 129.00, 129.00, 129.00
11/08/16 21:29:00, 1295, 1295, 1295, 1295, 1295, 1295, 1295, 1295, 1295, 1295, 129.50, 129.50, 129.50, 129.50, 129.50, 129.50, 129.50, 129.50, 129.50, 129.50
11/08/16 21:29:02, 1300, 1300, 1300, 1300, 1300, 1300, 1300, 1300, 1300, 1300, 130.00, 130.00, 130.00, 130.00, 130.00, 130.00, 130.00, 130.00, 130.00, 130.00
11/08/16 21:29:04, 1305, 1305, 1305, 1305, 1305, 1305, 1305, 1305, 1305, 1305, 130.50, 130.50, 130.50, 130.50, 130.50, 130.50, 130.50, 130.50, 130.50, 130.50
11/08/16 21:29:06, 1310, 1310, 1310, 1310, 1310, 1310, 1310, 1310, 1310, 1310, 131.00, 131.00, 131.00, 131.00, 131.00, 131.00, 131.00, 131.00, 131.00, 131.00
11/08/16 21:29:08, 1315, 1315, 1315, 1315, 1315, 1315, 1315, 1315, 1315, 1315, 131.50, 131.50, 131.50, 131.50, 131.50, 131.50, 131.50, 131.50, 131.50, 131.50
11/08/16 21:29:10, 1320, 1320, 1320, 1320, 1320, 1320, 1320, 1320, 1320, 1320, 132.00, 132.00, 132.00, 132.00, 132.00, 132.00, 132.00, 132.00, 132.00, 132.00
11/08/16 21:29:12, 1325, 1325, 1325, 1325, 1325, 1325, 1325, 1325, 1325, 1325, 132.50, 132.50, 132.50, 132.50, 132.50, 132.50, 132.50, 132.50, 132.50, 132.50
11/08/16 21:29:14, 1330, 1330, 1330, 1330, 1330, 1330, 1330, 1330, 1330, 1330, 133.00, 133.00, 133.00, 133.00, 133.00, 133.00, 133.00, 133.00, 133.00, 133.00
11/08/16 21:29:16, 1335, 1335, 1335, 1335, 1335, 1335, 1335, 1335, 1335, 1335, 133.50, 133.50, 133.50, 133.50, 133.50, 133.50, 133.50, 133.50, 133.50, 133.50
11/08/16 21:29:19, 1340, 1340, 1340, 1340, 1340, 1340, 1340, 1340, 1340, 1340, 134.00, 134.00, 134.00, 134.00, 134.00, 134.00, 134.00, 134.00, 134.00, 134.00
11/08/16 21:29:20, 1345, 1345, 1345, 1345, 1345, 1345, 1345, 1345, 1345, 1345, 134.50, 134.50, 134.50, 134.50, 134.50, 134.50, 134.50, 134.50, 134.50, 134.50
11/08/16 21:29:22, 1350, 1350, 1350, 1350, 1350, 1350, 1350, 1350, 1350, 1350, 135.00, 135.00, 135.00, 135.00, 135.00, 135.00, 135.00, 135.00, 135.00, 135.00
11/08/16 21:29:25, 1355, 1355, 1355, 1355, 1355, 1355, 1355, 1355, 1355, 1355, 135.50, 135.50, 135.50, 135.50, 135.50, 135.50, 135.50, 135.50, 135.50, 135.50
11/08/16 21:29:26, 1360, 1360, 1360, 1360, 1360, 1360, 1360, 1360, 1360, 1360, 136.00, 136.00, 136.00, 136.00, 136.00, 136.00, 136.00, 136.00, 136.00, 136.00
11/08/16 21:29:29, 1365, 1365, 1365, 1365, 1365, 1365, 1365, 1365, 1365, 1365, 136.50, 136.50, 136.50, 136.50, 136.50, 136.50, 136.50, 136.50, 136.50, 136.50
11/08/16 21:29:31, 1370, 1370, 1370, 1370, 1370, 1370, 1370, 1370, 1370, 1370, 137.00, 137.00, 137.00, 137.00, 137.00, 137.00, 137.00, 137.00, 137.00, 137.00
11/08/16 21:29:33, 1375, 1375, 1375, 1375, 1375, 1375, 1375, 1375, 1375, 1375, 137.50, 137.50, 137.50, 137.50, 137.50, 137.50, 137.50, 137.50, 137.50, 137.50
11/08/16 21:29:35, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 138.00, 138.00, 138.00, 138.00, 138.00, 138.00, 138.00, 138.00, 138.00, 138.00
11/08/16 21:29:37, 1385, 1385, 1385, 1385, 1385, 1385, 1385, 1385, 1385, 1385, 138.50, 138.50, 138.50, 138.50, 138.50, 138.50, 138.50, 138.50, 138.50, 138.50
11/08/16 21:29:39, 1390, 1390, 1390, 1390, 1390, 1390, 1390, 1390, 1390, 1390, 139.00, 139.00, 139.00, 139.00, 139.00, 139.00, 139.00, 139.00, 139.00, 139.00
11/08/16 21:29:41, 1395, 1395, 1395, 1395, 1395, 1395, 1395, 1395, 1395, 1395, 139.50, 139.50, 139.50, 139.50, 139.50, 139.50, 139.50, 139.50, 139.50, 139.50
11/08/16 21:29:43, 1400, 1400, 1400, 1400, 1400, 1400, 1400, 1400, 1400, 1400, 140.00, 140.00, 140.00, 140.00, 140.00, 140.00, 140.00, 140.00, 140.00, 140.00
11/08/16 21:29:45, 1405, 1405, 1405, 1405, 1405, 1405, 1405, 1405, 1405, 1405, 140.50, 140.50, 140.50, 140.50, 140.50, 140.50, 140.50, 140.50, 140.50, 140.50
11/08/16 21:29:47, 1410, 1410, 1410, 1410, 1410, 1410, 1410, 1410, 1410, 1410, 141.00, 141.00, 141.00, 141.00, 141.00, 141.00, 141.00, 141.00, 141.00, 141.00
11/08/16 21:29:49, 1415, 1415, 1415, 1415, 1415, 1415, 1415, 1415, 1415, 1415, 141.50, 141.50, 141.50, 141.50, 141.50, 141.50, 141.50, 141.50, 141.50, 141.50
11/08/16 21:29:51, 1420, 1420, 1420, 1420, 1420, 1420, 1420, 1420, 1420, 1420, 142.00, 142.00, 142.00, 142.00, 142.00, 142.00, 142.00, 142.00, 142.00, 142.00
11/08/16 21:29:53, 1425, 1425, 1425, 1425, 1425, 1425, 1425, 1425, 1425, 1425, 142.50, 142.50, 142.50, 142.50, 142.50, 142.50, 142.50, 142.50, 142.50, 142.50
11/08/16 21:29:55, 1430, 1430, 1430, 1430, 1430, 1430, 1430, 1430, 1430, 1430, 143.00, 143.00, 143.00, 143.00, 143.00, 143.00, 143.00, 143.00, 143.00, 143.00
11/08/16 21:29:57, 1435, 1435, 1435, 1435, 1435, 1435, 1435, 1435, 1435, 1435, 143.50, 143.50, 143.50, 143.50, 143.50, 143.50, 143.50, 143.50, 143.50, 143.50
11/08/16 21:29:59, 1440, 1440, 1440, 1440, 1440, 1440, 1440, 1440, 1440, 1440, 144.00, 144.00, 144.00, 144.00, 144.00, 144.00, 144.00, 144.00, 144.00, 144.00
11/08/16 21:30:01, 1445, 1445, 1445, 1445, 1445, 1445, 1445, 1445, 1445, 1445, 144.50, 144.50, 144.50, 144.50, 144.50, 144.50, 144.50, 144.50, 144.50, 144.50
11/08/16 21:30:03, 1450, 1450, 1450, 1450, 1450, 1450, 1450, 1450, 1450, 1450, 145.00, 145.00, 145.00, 145.00, 145.00, 145.00, 145.00, 145.00, 145.00, 145.00
11/08/16 21:30:05, 1455, 1455, 1455, 1455, 1455, 1455, 1455, 1455, 1455, 1455, 145.50, 145.50, 145.50, 145.50, 145.50, 145.50, 145.50, 145.50, 145.50, 145.50
11/08/16 21:30:07, 1460, 1460, 1460, 1460, 1460, 1460, 1460, 1460, 1460, 1460, 146.00, 146.00, 146.00, 146.00, 146.00, 146.00, 146.00, 146.00, 146.00, 146.00
11/08/16 21:30:09, 1465, 1465, 1465, 1465, 1465, 1465, 1465, 1465, 1465, 1465, 146.50, 146.50, 146.50, 146.50, 146.50, 146.50, 146.50, 146.50, 146.50, 146.50
11/08/16 21:30:11, 1470, 1470, 1470, 1470, 1470, 1470, 1470, 1470, 1470, 1470, 147.00, 147.00, 147.00, 147.00, 147.00, 147.00, 147.00, 147.00, 147.00, 147.00
11/08/16 21:30:13, 1475, 1475, 1475, 1475, 1475, 1475, 1475, 1475, 1475, 1475, 147.50, 147.50, 147.50, 147.50, 147.50, 147.50, 147.50, 147.50, 147.50, 147.50
11/08/16 21:30:15, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 1480, 148.00, 148.00, 148.00, 148.00, 148.00, 148.00, 148.00, 148.00, 148.00, 148.00
11/08/16 21:30:17, 1485, 1485, 1485, 1485, 1485, 1485, 1485, 1485, 1485, 1485, 148.50, 148.50, 148.50, 148.50, 148.50, 148.50, 148.50, 148.50, 148.50, 148.50
11/08/16 21:30:19, 1490, 1490, 1490, 1490, 1490, 1490, 1490, 1490, 1490, 1490, 149.00, 149.00, 149.00, 149.00, 149.00, 149.00, 149.00, 149.00, 149.00, 149.00
11/08/16 21:30:21, 1495, 1495, 1495, 1495, 1495, 1495, 1495, 1495, 1495, 1495, 149.50, 149.50, 149.50, 149.50, 149.50, 149.50, 149.50, 149.50, 149.50, 149.50
11/08/16 21:30:23, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 150.00, 150.00, 150.00, 150.00, 150.00, 150.00, 150.00, 150.00, 150.00, 150.00
11/08/16 21:30:25, 1505, 1505, 1505, 1505, 1505, 1505, 1505, 1505, 1505, 1505, 150.50, 150.50, 150.50, 150.50, 150.50, 150.50, 150.50, 150.50, 150.50, 150.50
11/08/16 21:30:27, 1510, 1510, 1510, 1510, 1510, 1510, 1510, 1510, 1510, 1510, 151.00, 151.00, 151.00, 151.00, 151.00, 151.00, 151.00, 151.00, 151.00, 151.00
11/08/16 21:30:29, 1515, 1515, 1515, 1515, 1515, 1515, 1515, 1515, 1515, 1515, 151.50, 151.50, 151.50, 151.50, 151.50, 151.50, 151.50, 151.50, 151.50, 151.50
11/08/16 21:30:31, 1520, 1520, 1520, 1520, 1520, 1520, 1520, 1520, 1520, 1520, 152.00, 152.00, 152.00, 152.00, 152.00, 152.00, 152.00, 152.00, 152.00, 152.00
11/08/16 21:30:33, 1525, 1525, 1525, 1525, 1525, 1525, 1525, 1525, 1525, 1525, 152.50, 152.50, 152.50, 152.50, 152.50, 152.50, 152.50, 152.50, 152.50, 152.50
11/08/16 21:30:35, 1530, 1530, 1530, 1530, 1530, 1530, 1530, 1530, 1530, 1530, 153.00, 153.00, 153.00, 153.00, 153.00, 153.00, 153.00, 153.00, 153.00, 153.00
11/08/16 21:30:37, 1535, 1535, 1535, 1535, 1535, 1535, 1535, 1535, 1535, 1535, 153.50, 153.50, 153.50, 153.50, 153.50, 153.50, 153.50, 153.50, 153.50, 153.50
11/08/16 21:30:39, 1540, 1540, 1540, 1540, 1540, 1540, 1540, 1540, 1540, 1540, 154.00, 154.00, 154.00, 154.00, 154.00, 154.00, 154.00, 154.00, 154.00, 154.00
11/08/16 21:30:41, 1545, 1545, 1545, 1545, 1545, 1545, 1545, 1545, 1545, 1545, 154.50, 154.50, 154.50, 154.50, 154.50, 154.50, 154.50, 154.50, 154.50, 154.50
11/08/16 21:30:43, 1550, 1550, 1550, 1550, 1550, 1550, 1550, 1550, 1550, 1550, 155.00, 155.00, 155.00, 155.00, 155.00, 155.00, 155.00, 155.00, 155.00, 155.00
11/08/16 21:30:45, 1555, 1555, 1555, 1555, 1555, 1555, 1555, 1555, 1555, 1555, 155.50, 155.50, 155.50, 155.50, 155.50, 155.50, 155.50, 155.50, 155.50, 155.50
11/08/16 21:30:47, 1560, 1560, 1560, 1560, 1560, 1560, 1560, 1560, 1560, 1560, 156.00, 156.00, 156.00, 156.00, 156.00, 156.00, 156.00, 156.00, 156.00, 156.00
11/08/16 21:30:49, 1565, 1565, 1565, 1565, 1565, 1565, 1565, 1565, 1565, 1565, 156.50, 156.50, 156.50, 156.50, 156.50, 156.50, 156.50, 156.50, 156.50, 156.50
11/08/16 21:30:51, 1570, 1570, 1570, 1570, 1570, 1570, 1570, 1570, 1570, 1570, 157.00, 157.00, 157.00, 157.00, 157.00, 157.00, 157.00, 157.00, 157.00, 157.00
11/08/16 21:30:53, 1575, 1575, 1575, 1575, 1575, 1575, 1575, 1575, 1575, 1575, 157.50, 157.50, 157.50, 157.50, 157.50, 157.50, 157.50, 157.50, 157.50, 157.50
11/08/16 21:30:55, 1580, 1580, 1580, 1580, 1580, 1580, 1580, 1580, 1580, 1580, 158.00, 158.00, 158.00, 158.00, 158.00, 158.00, 158.00, 158.00, 158.00, 158.00
11/08/16 21:30:57, 1585, 1585, 1585, 1585, 1585, 1585, 1585, 1585, 1585, 1585, 158.50, 158.50, 158.50, 158.50, 158.50, 158.50, 158.50, 158.50, 158.50, 158.50
11/08/16 21:30:59, 1590, 1590, 1590, 1590, 1590, 1590, 1590, 1590, 1590, 1590, 159.00, 159.00, 159.00, 159.00, 159.00, 159.00, 159.00, 159.00, 159.00, 159.00
11/08/16 21:31:01, 1595, 1595, 1595, 1595, 1595, 1595, 1595, 1595, 1595, 1595, 159.50, 159.50, 159.50, 159.50, 159.50, 159.50, 159.50, 159.50, 159.50, 159.50
11/08/16 21:31:03, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 160.00, 160.00, 160.00, 160.00, 160.00, 160.00, 160.00, 160.00, 160.00, 160.00
11/08/16 21:31:05, 1605, 1605, 1605, 1605, 1605, 1605, 1605, 1605, 1605, 1605, 160.50, 160.50, 160.50, 160.50, 160.50, 160.50, 160.50, 160.50, 160.50, 160.50
11/08/16 21:31:07, 1610, 1610, 1610, 1610, 1610, 1610, 1610, 1610, 1610, 1610, 161.00, 161.00, 161.00, 161.00, 161.00, 161.00, 161.00, 161.00, 161.00, 161.00
11/08/16 21:31:09, 1615, 1615, 1615, 1615, 1615, 1615, 1615, 1615, 1615, 1615, 161.50, 161.50, 161.50, 161.50, 161.50, 161.50, 161.50, 161.50, 161.50, 161.50
11/08/16 21:31:11, 1620, 1620, 1620, 1620, 1620, 1620, 1620, 1620, 1620, 1620, 162.00, 162.00, 162.00, 162.00, 162.00, 162.00, 162.00, 162.00, 162.00, 162.00
11/08/16 21:31:13, 1625, 1625, 1625, 1625, 1625, 1625, 1625, 1625, 1625, 1625, 162.50, 162.50, 162.50, 162.50, 162.50, 162.50, 162.50, 162.50, 162.50, 162.50
11/08/16 21:31:15, 1630, 1630, 1630, 1630, 1630, 1630, 1630, 1630, 1630, 1630, 163.00, 163.00, 163.00, 163.00, 163.00, 163.00, 163.00, 163.00, 163.00, 163.00
11/08/16 21:31:17, 1635, 1635, 1635, 1635, 1635, 1635, 1635, 1635, 1635, 1635, 163.50, 163.50, 163.50, 163.50, 163.50, 163.50, 163.50, 163.50, 163.50, 163.50
11/08/16 21:31:19, 1640, 1640, 1640, 1640, 1640, 1640, 1640, 1640, 1640, 1640, 164.00, 164.00, 164.00, 164.00, 164.00, 164.00, 164.00, 164.00, 164.00, 164.00
11/08/16 21:31:21, 1645, 1645, 1645, 1645, 1645, 1645, 1645, 1645, 1645, 1645, 164.50, 164.50, 164.50, 164.50, 164.50, 164.50, 164.50, 164.50, 164.50, 164.50
11/08/16 21:31:23, 1650, 1650, 1650, 1650, 1650, 1650, 1650, 1650, 1650, 1650, 165.00, 165.00, 165.00, 165.00, 165.00, 165.00, 165.00, 165.00, 165.00, 165.00
11/08/16 21:31:25, 1655, 1655, 1655, 1655, 1655, 1655, 1655, 1655, 1655, 1655, 165.50, 165.50, 165.50, 165.50, 165.50, 165.50, 165.50, 165.50, 165.50, 165.50
11/08/16 21:31:27, 1660, 1660, 1660, 1660, 1660, 1660, 1660, 1660, 1660, 1660, 166.00, 166.00, 166.00, 166.00, 166.00, 166.00, 166.00, 166.00, 166.00, 166.00
11/08/16 21:31:29, 1665, 1665, 1665, 1665, 1665, 1665, 1665, 1665, 1665, 1665, 166.50, 166.50, 166.50, 166.50, 166.50, 166.50, 166.50, 166.50, 166.50, 166.50
11/08/16 21:31:31, 1670, 1670, 1670, 1670, 1670, 1670, 1670, 1670, 1670, 1670, 167.00, 167.00, 167.00, 167.00, 167.00, 167.00, 167.00, 167.00, 167.00, 167.00
11/08/16 21:31:33, 1675, 1675, 1675, 1675, 1675, 1675, 1675, 1675, 1675, 1675, 167.50, 167.50, 167.50, 167.50, 167.50, 167.50, 167.50, 167.50, 167.50, 167.50
11/08/16 21:31:35, 1680, 1680, 1680, 1680, 1680, 1680, 1680, 1680, 1680, 1680, 168.00, 168.00, 168.00, 168.00, 168.00, 168.00, 168.00, 168.00, 168.00, 168.00
11/08/16 21:31:37, 1685, 1685, 1685, 1685, 1685, 1685, 1685, 1685, 1685, 1685, 168.50, 168.50, 168.50, 168.50, 168.50, 168.50, 168.50, 168.50, 168.50, 168.50
11/08/16 21:31:39, 1690, 1690, 1690, 1690, 1690, 1690, 1690, 1690, 1690, 1690, 169.00, 169.00, 169.00, 169.00, 169.00, 169.00, 169.00, 169.00, 169.00, 169.00
11/08/16 21:31:41, 1695, 1695, 1695, 1695, 1695, 1695, 1695, 1695, 1695, 1695, 169.50, 169.50, 169.50, 169.50, 169.50, 169.50, 169.50, 169.50, 169.50, 169.50
11/08/16 21:31:43, 1700, 1700, 1700, 1700, 1700, 1700, 1700, 1700, 1700, 1700, 170.00, 170.00, 170.00, 170.00, 170.00, 170.00, 170.00, 170.00, 170.00, 170.00
11/08/16 21:31:45, 1705, 1705, 1705, 1705, 1705, 1705, 1705, 1705, 1705, 1705, 170.50, 170.50, 170.50, 170.50, 170.50, 170.50, 170.50, 170.50, 170.50, 170.50
11/08/16 21:31:47, 1710, 1710, 1710, 1710, 1710, 1710, 1710, 1710, 1710, 1710, 171.00, 171.00, 171.00, 171.00, 171.00, 171.00, 171.00, 171.00, 171.00, 171.00
11/08/16 21:31:49, 1715, 1715, 1715, 1715, 1715, 1715, 1715, 1715, 1715, 1715, 171.50, 171.50, 171.50, 171.50, 171.50, 171.50, 171.50, 171.50, 171.50, 171.50
11/08/16 21:31:51, 1720, 1720, 1720, 1720, 1720, 1720, 1720, 1720, 1720, 1720, 172.00, 172.00, 172.00, 172.00, 172.00, 172.00, 172.00, 172.00, 172.00, 172.00
11/08/16 21:31:53, 1725, 1725, 1725, 1725, 1725, 1725, 1725, 1725, 1725, 1725, 172.50, 172.50, 172.50, 172.50, 172.50, 172.50, 172.50, 172.50, 172.50, 172.50
11/08/16 21:31:55, 1730, 1730, 1730, 1730, 1730, 1730, 1730, 1730, 1730, 1730, 173.00, 173.00, 173.00, 173.00, 173.00, 173.00, 173.00, 173.00, 173.00, 173.00
11/08/16 21:31:57, 1735, 1735, 1735, 1735, 1735, 1735, 1735, 1735, 1735, 1735, 173.50, 173.50, 173.50, 173.50, 173.50, 173.50, 173.50, 173.50, 173.50, 173.50
11/08/16 21:31:59, 1740, 1740, 1740, 1740, 1740, 1740, 1740, 1740, 1740, 1740, 174.00, 174.00, 174.00, 174.00, 174.00, 174.00, 174.00, 174.00, 174.00, 174.00
11/08/16 21:32:01, 1745, 1745, 1745, 1745, 1745, 1745, 1745, 1745, 1745, 1745, 174.50, 174.50, 174.50, 174.50, 174.50, 174.50, 174.50, 174.50, 174.50, 174.50
11/08/16 21:32:03, 1750, 1750, 1750, 1750, 1750, 1750, 1750, 1750, 1750, 1750, 175.00, 175.00, 175.00, 175.00, 175.00, 175.00, 175.00, 175.00, 175.00, 175.00
11/08/16 21:32:05, 1755, 1755, 1755, 1755, 1755, 1755, 1755, 1755, 1755, 1755, 175.50, 175.50, 175.50, 175.50, 175.50, 175.50, 175.50, 175.50, 175.50, 175.50
11/08/16 21:32:07, 1760, 1760, 1760, 1760, 1760, 1760, 1760, 1760, 1760, 1760, 176.00, 176.00, 176.00, 176.00, 176.00, 176.00, 176.00, 176.00, 176.00, 176.00
11/08/16 21:32:09, 1765, 1765, 1765, 1765, 1765, 1765, 1765, 1765, 1765, 1765, 176.50, 176.50, 176.50, 176.50, 176.50, 176.50, 176.50, 176.50, 176.50, 176.50
11/08/16 21:32:11, 1770, 1770, 1770, 1770, 1770, 1770, 1770, 1770, 1770, 1770, 177.00, 177.00, 177.00, 177.00, 177.00, 177.00, 177.00, 177.00, 177.00, 177.00
11/08/16 21:32:13, 1775, 1775, 1775, 1775, 1775, 1775, 1775, 1775, 1775, 1775, 177.50, 177.50, 177.50, 177.50, 177.50, 177.50, 177.50, 177.50, 177.50, 177.50
11/08/16 21:32:15, 1780, 1780, 1780, 1780, 1780, 1780, 1780, 1780, 1780, 1780, 178.00, 178.00, 178.00, 178.00, 178.00, 178.00, 178.00, 178.00, 178.00, 178.00
11/08/16 21:32:17, 1785, 1785, 1785, 1785, 1785, 1785, 1785, 1785, 1785, 1785, 178.50, 178.50, 178.50, 178.50, 178.50, 178.50, 178.50, 178.50, 178.50, 178.50
11/08/16 21:32:19, 1790, 1790, 1790, 1790, 1790, 1790, 1790, 1790, 1790, 1790, 179.50, 179.50, 179.50, 179.50, 179.50, 179.50, 179.50, 179.50, 179.50, 179.50
11/08/16 21:32:21, 1795, 1795, 1795, 1795, 1795, 1795, 1795, 1795, 1795, 1795, 180.00, 180.00, 180.00, 180.00, 180.00, 180.00, 180.00, 180.00, 180.00, 180.00
11/08/16 21:32:23, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 180.00, 180.00, 180.00, 180.00, 180.00, 180.00, 180.00, 180.00, 180.00, 180.00
11/08/16 21:32:25, 1805, 1805, 1805, 1805, 1805, 1805, 1805, 1805, 1805, 1805, 181.00, 181.00, 181.00, 181.00, 181.00, 181.00, 181.00, 181.00, 181.00, 181.00
11/08/16 21:32:27, 1810, 1810, 1810, 1810, 1810, 1810, 1810, 1810, 1810, 1810, 181.00, 181.00, 181.00, 181.00, 181.00, 181.00, 181.00, 181.00, 181.00, 181.00
11/08/16 21:32:29, 1815, 1815, 1815, 1815, 1815, 1815, 1815, 1815, 1815, 1815, 181.50, 181.50, 181.50, 181.50, 181.50, 181.50, 181.50, 181.50, 181.50, 181.50
11/08/16 21:32:31, 1820, 1820, 1820, 1820, 1820, 1820, 1820, 1820, 1820, 1820, 182.50, 182.50, 182.50, 182.50, 182.50, 182.50, 182.50, 182.50, 182.50, 182.50
11/08/16 21:32:33, 1825, 1825, 1825, 1825, 1825, 1825, 1825, 1825, 1825, 1825, 182.50, 182.50, 182.50, 182.50, 182.50, 182.50, 182.50, 182.50, 182.50, 182.50
11/08/16 21:32:35, 1830, 1830, 1830, 1830, 1830, 1830, 1830, 1830, 1830, 1830, 183.00, 183.00, 183.00, 183.00, 183.00, 183.00, 183.00, 183.00, 183.00, 183.00
11/08/16 21:32:37, 1835, 1835, 1835, 1835, 1835, 1835, 1835, 1835, 1835, 1835, 183.50, 183.50, 183.50, 183.50, 183.50, 183.50, 183.50, 183.50, 183.50, 183.50
11/08/16 21:32:39, 1840, 1840, 1840, 1840, 1840, 1840, 1840, 1840, 1840, 1840, 184.00, 184.00, 184.00, 184.00, 184.00, 184.00, 184.00, 184.00, 184.00, 184.00
11/08/16 21:32:41, 1845, 1845, 1845, 1845, 1845, 1845, 1845, 1845, 1845, 1845, 184.50, 184.50, 184.50, 184.50, 184.50, 184.50, 184.50, 184.50, 184.50, 184.50
11/08/16 21:32:43, 1850, 1850, 1850, 1850, 1850, 1850, 1850, 1850, 1850, 1850, 185.50, 185.50, 185.50, 185.50, 185.50, 185.50, 185.50, 185.50, 185.50, 185.50
11/08/16 21:32:45, 1860, 1860, 1860, 1860, 1860, 1860, 1860, 1860, 1860, 1860, 186.00, 186.00, 186.00, 186.00, 186.00, 186.00, 186.00, 186.00, 186.00, 186.00
11/08/16 21:32:47, 1865, 1865, 1865, 1865, 1865, 1865, 1865, 1865, 1865, 1865, 186.50, 186.50, 186.50, 186.50, 186.50, 186.50, 186.50, 186.50, 186.50, 186.50
11/08/16 21:32:49, 1870, 1870, 1870, 1870, 1870, 1870, 1870, 1870, 1870, 1870, 187.00, 187.00, 187.00, 187.00, 187.00, 187.00, 187.00, 187.00, 187.00, 187.00
11/08/16 21:32:51, 1875, 1875, 1875, 1875, 1875, 1875, 1875, 1875, 1875, 1875, 187.50, 187.50, 187.50, 187.50, 187.50, 187.50, 187.50, 187.50, 187.50, 187.50
11/08/16 21:32:53, 1880, 1880, 1880, 1880, 1880, 1880, 1880, 1880, 1880, 1880, 188.00, 188.00, 188.00, 188.00, 188.00, 188.00, 188.00, 188.00, 188.00, 188.00
11/08/16 21:32:55, 1885, 1885, 1885, 1885, 1885, 1885, 1885, 1885, 1885, 1885, 188.50, 188.50, 188.50, 188.50, 188.50, 188.50, 188.50, 188.50, 188.50, 188.50
11/08/16 21:32:57, 1890, 1890, 1890, 1890, 1890, 1890, 1890, 1890, 1890, 1890, 189.00, 189.00, 189.00, 189.00, 189.00, 189.00, 189.00, 189.00, 189.00, 189.00
